,WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,ATC4,ATC4Name,RouteOfAdministration,DDD,DID,Notes
6624,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),I,587810.0,0.024108191,f
6625,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,23169.0,0.000950244,f
6626,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XC,Steroid antibacterials (J01XC),O,829272.0,0.034011412,f
6627,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XC,Steroid antibacterials (J01XC),P,675.0,2.77e-05,f
6628,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,1259320.0,0.051649178,f
6629,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,2555994.0,0.104830459,f
6630,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,6026378.0,0.247163323,f
6631,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,896027.0,0.036749273,f
6632,EUR,European Region,FRA,France,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,7275969.0,0.298413503,f
6633,EUR,European Region,FRA,France,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,22498091.0,0.922727206,
6634,EUR,European Region,FRA,France,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AA,Antibiotics (J02AA),P,3101114.0,0.12718778,
6635,EUR,European Region,FRA,France,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,8013134.0,0.328647295,
6636,EUR,European Region,FRA,France,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,477620.0,0.019588905,
6637,EUR,European Region,FRA,France,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),O,25660.0,0.001052415,
6638,EUR,European Region,FRA,France,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,231435.0,0.009491985,
6639,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,18028726.0,0.739422557,
6640,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,110014.0,0.004512025,
6641,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,15203.0,0.000623529,
6642,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,4984164.0,0.204418394,
6643,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,13455438.0,0.551855654,
6644,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),P,1235.0,5.07e-05,
6645,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,4777243.0,0.195931828,
6646,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,2392485.0,0.098124369,
6647,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,7680502.0,0.315004867,
6648,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,605643.0,0.024839625,
6649,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,51719032.0,2.121182543,
6650,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,401994.0,0.016487212,
6651,EUR,European Region,FRA,France,High income,2020,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),P,14408.0,0.000590927,
6652,EUR,European Region,FRA,France,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AA,Aminosalicylic acid and derivatives (J04AA),O,530.0,2.17e-05,
6653,EUR,European Region,FRA,France,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,3251207.0,0.133343631,
6654,EUR,European Region,FRA,France,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,146239.0,0.005997785,
6655,EUR,European Region,FRA,France,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,630850.0,0.025873416,
6656,EUR,European Region,FRA,France,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),P,26410.0,0.001083169,
6657,EUR,European Region,FRA,France,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,882425.0,0.036191406,
6658,EUR,European Region,FRA,France,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,1578800.0,0.064752236,
6659,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,79277141.0,3.25655775,f
6660,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,39502.0,0.001622654,f
6661,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01BA,Amphenicols (J01BA),P,10478.0,0.000430417,f
6662,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,219102714.0,9.000332664,f
6663,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,1585573.0,0.065132394,f
6664,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),O,4525548.0,0.185901109,f
6665,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,114844.0,0.004717578,f
6666,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),O,2752592.0,0.113071368,f
6667,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),P,1082131.0,0.044451933,f
6668,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,115531133.0,4.745804427,f
6669,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,2311627.0,0.094957319,f
6670,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,359189.0,0.014754839,f
6671,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,2184523.0,0.089736149,f
6672,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,6412480.0,0.263412772,f
6673,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,263624.0,0.010829184,f
6674,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,22503025.0,0.924382482,f
6675,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,6323677.0,0.25976491,f
6676,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,404151.0,0.016601773,f
6677,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),I,23912.0,0.000982258,f
6678,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),P,40366.0,0.00165816,f
6679,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,774528.0,0.031816172,f
6680,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01DI,Other cephalosporins and penems (J01DI),P,31183.0,0.001280939,f
6681,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EA,Trimethoprim and derivatives (J01EA),O,56689.0,0.002328679,f
6682,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EB,Short-acting sulfonamides (J01EB),O,24906.0,0.001023092,f
6683,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EC,Intermediate-acting sulfonamides (J01EC),O,445867.0,0.018315388,f
6684,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,11027918.0,0.453006395,f
6685,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",P,153599.0,0.006309562,f
6686,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,43068838.0,1.769187933,f
6687,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,270747.0,0.011121785,f
6688,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,4104102.0,0.16858889,f
6689,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,53978.0,0.002217316,f
6690,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01FG,Streptogramins (J01FG),O,24362819.0,1.000779368,f
6691,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01GA,Streptomycins (J01GA),P,454.0,1.86e-05,f
6692,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),I,369768.0,0.015189383,f
6693,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,1311340.0,0.053867413,f
6694,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,33041269.0,1.357273982,f
6695,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,650313.0,0.02671361,f
6696,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01RA,Combinations of antibacterials (J01RA),O,14407662.0,0.591840003,f
6697,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,843440.0,0.034646913,f
6698,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),I,556990.0,0.022880115,f
6699,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,24806.0,0.001018984,f
6700,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XC,Steroid antibacterials (J01XC),O,1078320.0,0.044295383,f
6701,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XC,Steroid antibacterials (J01XC),P,1017.0,4.18e-05,f
6702,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,1176519.0,0.048329215,f
6703,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,4299014.0,0.176595513,f
6704,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,5939328.0,0.243976566,f
6705,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,710212.0,0.029174202,f
6706,EUR,European Region,FRA,France,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,8344279.0,0.342767484,f
6707,EUR,European Region,FRA,France,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,25523398.0,1.048453798,
6708,EUR,European Region,FRA,France,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AA,Antibiotics (J02AA),P,3067480.0,0.126006383,
6709,EUR,European Region,FRA,France,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,7873683.0,0.323436276,
6710,EUR,European Region,FRA,France,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,462830.0,0.019012197,
6711,EUR,European Region,FRA,France,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),O,24850.0,0.001020829,
6712,EUR,European Region,FRA,France,High income,2019,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,215962.0,0.00887131,
6713,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,19194983.0,0.78849426,
6714,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,123088.0,0.005056267,
6715,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,21826.0,0.000896572,
6716,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,6560575.0,0.269496238,
6717,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,13051752.0,0.536141736,
6718,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),P,1753.0,7.2e-05,
6719,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,5547479.0,0.227880138,
6720,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,1878884.0,0.077181066,
6721,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,8605198.0,0.353485556,
6722,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,904774.0,0.03716641,
6723,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,48347517.0,1.986026226,
6724,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,383599.0,0.015757535,
6725,EUR,European Region,FRA,France,High income,2019,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),P,18720.0,0.000768983,
6726,EUR,European Region,FRA,France,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AA,Aminosalicylic acid and derivatives (J04AA),O,310.0,1.27e-05,
6727,EUR,European Region,FRA,France,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,3555845.0,0.146067511,
6728,EUR,European Region,FRA,France,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,163808.0,0.006728928,
6729,EUR,European Region,FRA,France,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,1315317.0,0.05403078,
6730,EUR,European Region,FRA,France,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),P,18920.0,0.000777198,
6731,EUR,European Region,FRA,France,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,963368.0,0.039573368,
6732,EUR,European Region,FRA,France,High income,2019,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,1639085.0,0.067330568,
6733,EUR,European Region,FRA,France,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,77519833.0,3.191345825,f
6734,EUR,European Region,FRA,France,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,30388.0,0.001251017,f
